Temperature,Simulations,Return,Discounted Return,Map
1,89,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHHF', 'FFHG']"
1,83,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,69,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FFHF', 'FFFG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,7,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,60,0,1.0,0.9762504936564125,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,24,0,1.0,0.8275513922024125,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,68,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,63,0,1.0,0.9616943356035061,"['SHHH', 'FHHH', 'FHHF', 'FFFG']"
1,63,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'FHFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFH', 'HFFG']"
1,70,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,36,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,27,0,1.0,0.747188804859888,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,98,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FHHF', 'FFHG']"
1,88,0,1.0,0.7449472384453084,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,41,0,1.0,0.8921050870283477,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,57,0,1.0,0.9001824484431542,"['SFFF', 'HFFH', 'FHFF', 'FFHG']"
1,63,0,1.0,0.9645880999032158,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,29,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,19,0,1.0,0.9083329444789534,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,55,0,1.0,0.9733217421754432,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,36,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,20,0,1.0,0.8761671489944468,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,83,0,1.0,0.90289112180858,"['SFFH', 'FHFF', 'HFFH', 'HHFG']"
1,40,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FHHH', 'FFFG']"
1,38,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'FFFH', 'HHFG']"
1,67,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,43,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,36,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,44,0,1.0,0.9416796087056153,"['SHHH', 'FHHF', 'FHFF', 'FFFG']"
1,87,0,1.0,0.9165572373164391,"['SFHF', 'FHHH', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFHH', 'FHFF', 'FFHF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FFFG']"
1,63,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,69,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHH', 'FHHH', 'FFFG']"
1,10,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,1,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,56,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,55,0,1.0,0.8735386475474635,"['SFFH', 'FHFH', 'FHFF', 'HFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,65,0,1.0,0.985089730404757,"['SHFF', 'FFHF', 'FFFH', 'HFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,57,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'FHHG']"
1,58,0,1.0,0.8502341582884777,"['SFFF', 'FFHH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,76,0,1.0,0.9001824484431542,"['SHFF', 'FFFF', 'HFHF', 'FFHG']"
1,19,0,1.0,0.9165572373164391,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,52,0,1.0,0.8127667407072335,"['SFFH', 'HHFF', 'HHHF', 'HHFG']"
1,95,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,49,0,1.0,0.8250687380258053,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,100,0,1.0,0.9704017769489168,"['SFFH', 'HFFH', 'FFFF', 'FFHG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HHFF', 'HHHG']"
1,86,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,8,0,1.0,0.9530650263643888,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9473552137914398,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,92,0,1.0,0.9502058312852957,"['SFFH', 'HHFF', 'HHHF', 'FFFG']"
1,83,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,86,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,52,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,49,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,81,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,60,0,1.0,0.884100203995605,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,60,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,69,0,1.0,0.9645880999032158,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,12,0,1.0,0.8201257512162927,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,81,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,73,0,1.0,0.985089730404757,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,69,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,37,0,1.0,0.9502058312852957,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,31,0,1.0,0.9138075656044898,"['SFHH', 'FFHF', 'FFFF', 'FHFG']"
1,40,0,1.0,0.8502341582884777,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,35,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,68,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,71,0,1.0,0.9733217421754432,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFH', 'HHFG']"
1,62,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHF', 'HFFG']"
1,27,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFHF', 'HFHG']"
1,33,0,1.0,0.9193151828650342,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,32,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,74,0,1.0,0.93603800616986,"['SHHH', 'FFHH', 'HFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,96,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'FHFF', 'FHHG']"
1,73,0,1.0,0.747188804859888,"['SFHH', 'FFFH', 'HHFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HFHG']"
1,59,0,1.0,0.9165572373164391,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,68,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFFF', 'HFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,97,0,1.0,0.9791880578299021,"['SHHH', 'FFHH', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,2,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHH', 'FFHH', 'FHHF', 'FFFG']"
1,98,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,79,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'HFFF', 'HFFG']"
1,9,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,51,0,1.0,0.8426049842298329,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,22,0,1.0,0.884100203995605,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,91,0,1.0,0.9193151828650342,"['SHFH', 'FFFF', 'FHHF', 'FHHG']"
1,63,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,24,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'HHHF', 'FHHG']"
1,85,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHHG']"
1,32,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'HFHF', 'FHFG']"
1,66,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFF', 'HFHG']"
1,32,0,1.0,0.884100203995605,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,90,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,47,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,23,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,85,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,100,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFF', 'FFFG']"
1,38,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,55,0,1.0,0.8400771692771434,"['SHHH', 'FHFH', 'FHHH', 'FFFG']"
1,62,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HHFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFF', 'FHFH', 'FHFG']"
1,30,0,1.0,0.8426049842298329,"['SFFF', 'HFFH', 'HFHF', 'FFFG']"
1,100,0,1.0,0.9530650263643888,"['SFHH', 'HFFH', 'HHFF', 'FHHG']"
1,51,0,1.0,0.8814479033836181,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,19,0,1.0,0.9110661429076764,"['SFFH', 'FFFH', 'HFFF', 'HHFG']"
1,94,0,1.0,0.9248559951318693,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,49,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,96,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HFHF', 'FFHG']"
1,85,0,1.0,0.9733217421754432,"['SFHH', 'FFHH', 'HFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,88,0,1.0,0.8867604854519608,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,38,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,35,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,28,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,8,0,1.0,0.8631032605924442,"['SFHF', 'FFFF', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,53,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,36,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'HFHG']"
1,19,0,0.0,0.0,"['SFHF', 'FHFH', 'FHHH', 'FFFG']"
1,19,0,1.0,0.8894287717672626,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,51,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'HFFH', 'FFFG']"
1,46,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,55,0,1.0,0.9165572373164391,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,65,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHHF', 'HFHG']"
1,89,0,1.0,0.9791880578299021,"['SHHH', 'FFFF', 'FHFF', 'FFHG']"
1,98,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,35,0,1.0,0.7722956964947572,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,35,0,1.0,0.9473552137914398,"['SFHF', 'FFFH', 'FHFF', 'HHFG']"
1,57,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,89,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,43,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'HHFF', 'FHFG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,84,0,1.0,0.7539540549517295,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,23,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,35,0,1.0,0.9001824484431542,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'HHFH', 'FHFF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,16,0,0.0,0.0,"['SFFH', 'HFFF', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9083329444789534,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,20,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,42,0,1.0,0.7746195551602378,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHH', 'FHFF', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,40,0,1.0,0.8947894553945313,"['SFHH', 'FFFH', 'FFFH', 'HHFG']"
1,23,0,1.0,0.7792882711929549,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,36,0,1.0,0.9220814271464737,"['SFHF', 'HFFH', 'HFFH', 'FHFG']"
1,51,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,97,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,18,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,33,0,1.0,0.8502341582884777,"['SHHF', 'FFFF', 'FHHH', 'FFFG']"
1,96,0,1.0,0.9001824484431542,"['SFHF', 'FFHF', 'HFHH', 'HFFG']"
1,66,0,1.0,0.9704017769489168,"['SHFF', 'FFFH', 'HFFH', 'FHFG']"
1,38,0,1.0,0.8761671489944468,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,13,0,1.0,0.7699788094052729,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,47,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9616943356035061,"['SFHH', 'FFHH', 'HFHF', 'HFFG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,32,0,1.0,0.9083329444789534,"['SFHH', 'HFHH', 'FFFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'FHFG']"
1,93,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHHF', 'HFHG']"
1,39,0,0.0,0.0,"['SFFF', 'HFHF', 'HFHH', 'HFFG']"
1,19,0,1.0,0.9304302024748964,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9220814271464737,"['SFFH', 'HFHF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFHF', 'HHHG']"
1,10,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HHFG']"
1,49,0,1.0,0.837556937769312,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,77,0,1.0,0.9502058312852957,"['SFHH', 'HFFF', 'FHHF', 'HFFG']"
1,59,0,1.0,0.7449472384453084,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,44,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'FFFH', 'FHFG']"
1,72,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,26,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHFG']"
1,9,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FFHG']"
1,100,0,1.0,0.9165572373164391,"['SFFH', 'FHFF', 'FHHF', 'HHFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,88,0,1.0,0.9674905716180701,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,60,0,1.0,0.803057341509771,"['SFFF', 'FFHF', 'HFHH', 'HFFG']"
1,86,0,1.0,0.9193151828650342,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,41,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHHG']"
1,64,0,1.0,0.8476834558136123,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,63,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,91,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HHHG']"
1,60,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,31,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,27,0,1.0,0.7516921927868743,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,73,0,1.0,0.8078974551636565,"['SFHF', 'HFFH', 'HHFF', 'HFHG']"
1,58,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'FHHF', 'FHFG']"
1,71,0,1.0,0.8502341582884777,"['SHHH', 'FFHH', 'HFFF', 'HFFG']"
1,43,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,6,0,1.0,0.7746195551602378,"['SFFH', 'FFFF', 'FHFF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HHFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'FHFG']"
1,72,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,15,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFF', 'FHHG']"
1,44,0,1.0,0.8275513922024125,"['SHHH', 'FFHH', 'HFFH', 'HFFG']"
1,36,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,97,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'FFHG']"
1,56,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHHF', 'HHHG']"
1,13,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'HFFG']"
1,82,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,5,0,1.0,0.9138075656044898,"['SFFF', 'FHFF', 'HFFF', 'HHHG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFF', 'FHHG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFF', 'FHFG']"
1,98,0,1.0,0.8631032605924442,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,32,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,49,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,47,0,1.0,0.8657003616774767,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,27,0,1.0,0.8761671489944468,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,69,0,1.0,0.9502058312852957,"['SFHH', 'FFFH', 'FHFH', 'HFFG']"
1,55,0,1.0,0.8921050870283477,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,16,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'HFFF', 'FHFG']"
1,31,0,0.0,0.0,"['SFFH', 'HFHH', 'HFHH', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,75,0,1.0,0.93603800616986,"['SFFF', 'FFFH', 'FHFH', 'HHFG']"
1,15,0,1.0,0.93603800616986,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,88,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,80,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFH', 'FHFG']"
1,93,0,1.0,0.9388545698794984,"['SHHF', 'FFHH', 'FHHH', 'FFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHFG']"
1,87,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,75,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HHHF', 'FFHG']"
1,30,0,1.0,0.9559328248389055,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HFFG']"
1,79,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'HHFF', 'HHFG']"
1,67,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,69,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,91,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,45,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'HHFF', 'FHFG']"
1,66,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,39,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,78,0,1.0,0.860513950810667,"['SHFH', 'FHHH', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFFH', 'FHFH', 'FFFH', 'FHFG']"
1,57,0,1.0,0.9616943356035061,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,86,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
