Temperature,Simulations,Return,Discounted Return,Map
1,29,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFFF', 'FFHG']"
1,81,0,1.0,0.9332298921513504,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,71,0,1.0,0.837556937769312,"['SHFH', 'FFHF', 'HFFH', 'FHFG']"
1,81,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFF', 'HHFG']"
1,31,0,1.0,0.9083329444789534,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,48,0,1.0,0.8400771692771434,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,74,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'HFFF', 'HHFG']"
1,57,0,1.0,0.9276389118674717,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,84,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,36,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HFFG']"
1,27,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFF', 'HHFG']"
1,70,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,69,0,1.0,0.9704017769489168,"['SFHF', 'HFHF', 'HFFF', 'FFFG']"
1,25,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,42,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'HFHG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFHF', 'FHFG']"
1,70,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,66,0,1.0,0.8974819010978248,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,69,0,1.0,0.9332298921513504,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,73,0,1.0,0.7958514863018556,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,39,0,1.0,0.8502341582884777,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,43,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,77,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,97,0,1.0,0.9332298921513504,"['SHHF', 'FFHF', 'FFFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,40,0,1.0,0.8201257512162927,"['SFHH', 'HFFF', 'FHHF', 'HFHG']"
1,44,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9791880578299021,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,67,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,60,0,1.0,0.9416796087056153,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,55,0,1.0,0.8078974551636565,"['SFHF', 'FFFH', 'HHFH', 'HHFG']"
1,78,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'HFFF', 'HFFG']"
1,9,0,1.0,0.9276389118674717,"['SFFF', 'HHHF', 'FFHF', 'FHFG']"
1,91,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFFH', 'HFFG']"
1,33,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'HHFG']"
1,21,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'HFFF', 'HFFG']"
1,34,0,1.0,0.8152123778407558,"['SHHH', 'FFFF', 'HFFF', 'HHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,100,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,95,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'HFHG']"
1,75,0,1.0,0.8225935318117279,"['SHHF', 'FFFH', 'FHFF', 'FHHG']"
1,48,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FHFF', 'FHFG']"
1,75,0,1.0,0.9762504936564125,"['SFHH', 'HFHH', 'HFFF', 'FFFG']"
1,81,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,23,0,1.0,0.9083329444789534,"['SFHF', 'FFHH', 'HFFH', 'HFFG']"
1,51,0,1.0,0.9193151828650342,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9193151828650342,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,30,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,28,0,1.0,0.93603800616986,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,87,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'HHFG']"
1,34,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFF', 'HHFG']"
1,73,0,1.0,0.9616943356035061,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,41,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFH', 'HHFG']"
1,19,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'HHHF', 'FHHG']"
1,35,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFF', 'HHHF', 'HHFG']"
1,87,0,1.0,0.9248559951318693,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,53,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,96,0,1.0,0.8814479033836181,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,92,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
1,21,0,1.0,0.9248559951318693,"['SFFF', 'HHHF', 'FHFF', 'HFHG']"
1,48,0,1.0,0.9138075656044898,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,39,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'HHFG']"
1,75,0,1.0,0.9559328248389055,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'HHFG']"
1,44,0,1.0,0.8325391341551359,"['SFHF', 'HFFF', 'HHFH', 'HFFG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,93,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,70,0,1.0,0.7562227231210928,"['SHFF', 'FHHH', 'FFFH', 'FHFG']"
1,32,0,0.0,0.0,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,14,0,1.0,0.8325391341551359,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,70,0,1.0,0.9388545698794984,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,79,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FHFG']"
1,44,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SFHF', 'FHHF', 'FFFF', 'HFFG']"
1,69,0,1.0,0.8814479033836181,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,37,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,40,0,0.0,0.0,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,77,0,1.0,0.9304302024748964,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,8,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,43,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,57,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,90,0,1.0,0.8947894553945313,"['SHHF', 'FFFF', 'HHHF', 'HFHG']"
1,30,0,1.0,0.90289112180858,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,56,0,1.0,0.8553586117313603,"['SFHH', 'HFFH', 'HHFF', 'HHFG']"
1,18,0,0.0,0.0,"['SFFF', 'FFFH', 'FFHH', 'HFFG']"
1,73,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FFFH', 'HFFG']"
1,93,0,1.0,0.9588092525966956,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,61,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HFHG']"
1,27,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,88,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,35,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HHFG']"
1,85,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,58,0,1.0,0.9530650263643888,"['SFFH', 'FFHF', 'FFFF', 'FFHG']"
1,55,0,1.0,0.798246224976786,"['SFFH', 'HFHF', 'FFHH', 'HFFG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHF', 'HFHH', 'HFFG']"
1,41,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,28,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,34,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,97,0,1.0,0.9762504936564125,"['SFHH', 'FFHH', 'HFFH', 'HFFG']"
1,94,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'HHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9473552137914398,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,22,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'FHFG']"
1,82,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,17,0,1.0,0.9821344612135428,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'FHFF', 'FFFH', 'FHFG']"
1,34,0,1.0,0.8894287717672626,"['SFHF', 'HFHF', 'FFFF', 'FFHG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,93,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,11,0,1.0,0.8152123778407558,"['SFHH', 'HFFH', 'FHFF', 'FHFG']"
1,9,0,1.0,0.8735386475474635,"['SFFH', 'FHFH', 'FFFF', 'HFHG']"
1,21,0,1.0,0.9588092525966956,"['SFHH', 'FFHH', 'FFFF', 'FFHG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,71,0,1.0,0.8527925358961662,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9056079456455165,"['SFFH', 'HFHF', 'HFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,79,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9193151828650342,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,19,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,45,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,31,0,1.0,0.8657003616774767,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'FHHG']"
1,94,0,1.0,0.857932408958235,"['SFHF', 'FHFH', 'FFFF', 'HHFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFF', 'HHFG']"
1,63,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,93,0,1.0,0.8761671489944468,"['SFFH', 'FHFF', 'FHFF', 'HHFG']"
1,22,0,1.0,0.8103284404851119,"['SFFH', 'HHFF', 'HHFH', 'HFFG']"
1,78,0,1.0,0.9473552137914398,"['SFHF', 'HFFH', 'HHFF', 'HFFG']"
1,79,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,72,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'HFFF', 'FHHG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'FFFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HFHG']"
1,13,0,1.0,0.9165572373164391,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,32,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9502058312852957,"['SFHF', 'HFFF', 'FFHF', 'FFHG']"
1,75,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'FFFH', 'HFFG']"
1,66,0,1.0,0.8921050870283477,"['SHFF', 'FHHF', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9502058312852957,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,52,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHH', 'HFFG']"
1,35,0,1.0,0.8631032605924442,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
1,45,0,1.0,0.9416796087056153,"['SHHF', 'FFFF', 'FFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,15,0,1.0,0.9388545698794984,"['SHFH', 'FFFF', 'HFFF', 'HFHG']"
1,91,0,1.0,0.9473552137914398,"['SHFH', 'FFHH', 'FFFH', 'HHFG']"
1,6,0,1.0,0.884100203995605,"['SFFF', 'FFFF', 'FHHF', 'FFFG']"
1,56,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHH', 'FFFG']"
1,97,0,1.0,0.9530650263643888,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,44,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HFFF', 'FHFG']"
1,75,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9220814271464737,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,35,0,1.0,0.9220814271464737,"['SFFH', 'HFFH', 'HFFF', 'FHHG']"
1,23,0,1.0,0.90289112180858,"['SFFF', 'FFFH', 'FHFF', 'FFHG']"
1,8,0,1.0,0.8201257512162927,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,62,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,56,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,85,0,1.0,0.7722956964947572,"['SFFH', 'HFHF', 'FFFH', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'FHHG']"
1,78,0,1.0,0.9616943356035061,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FFHG']"
1,48,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'FFHG']"
1,34,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,43,0,1.0,0.8974819010978248,"['SHFH', 'FFFF', 'FFFF', 'FFHG']"
1,98,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,90,0,1.0,0.9248559951318693,"['SFHF', 'HFHH', 'FFFH', 'FHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,73,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,30,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FFFF', 'FFHG']"
1,17,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,34,0,1.0,0.8250687380258053,"['SFFF', 'HFFH', 'HFHH', 'HFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'HHFH', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,17,0,1.0,0.9138075656044898,"['SHHF', 'FHHF', 'FFHH', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFHH', 'FFFG']"
1,27,0,1.0,0.9616943356035061,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,9,0,1.0,0.7722956964947572,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,40,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,41,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'HFHF', 'HHHG']"
1,20,0,1.0,0.7562227231210928,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,52,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,29,0,1.0,0.9674905716180701,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,74,0,1.0,0.8426049842298329,"['SHHF', 'FHHF', 'FFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'HHFG']"
1,86,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'FHFG']"
1,34,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHF', 'HFFG']"
1,84,0,1.0,0.9645880999032158,"['SFFH', 'FHFH', 'FHFF', 'HHFG']"
1,25,0,1.0,0.8867604854519608,"['SHHF', 'FFFF', 'FHHF', 'FFFG']"
1,23,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
1,76,0,1.0,0.9416796087056153,"['SFFF', 'HHFF', 'HHFH', 'FFFG']"
1,64,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,89,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,85,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'HFHG']"
1,57,0,1.0,0.9588092525966956,"['SFFF', 'HHFH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.9416796087056153,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,72,0,1.0,0.9733217421754432,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFF', 'HHHG']"
1,49,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,83,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'FHHF', 'FHHG']"
1,15,0,1.0,0.8225935318117279,"['SFHF', 'HFHH', 'FFHF', 'FFFG']"
1,58,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,48,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,96,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFH', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFHF', 'HHHG']"
1,41,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,21,0,1.0,0.8867604854519608,"['SFFF', 'HHFF', 'FFHF', 'HHHG']"
1,68,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,69,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,71,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'HHFG']"
1,7,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,96,0,1.0,0.985089730404757,"['SFFH', 'FFHF', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFF', 'HHHG']"
1,77,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,15,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,50,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9165572373164391,"['SFHH', 'HFFF', 'HFHF', 'FFFG']"
1,74,0,1.0,0.9588092525966956,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,16,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,29,0,1.0,0.9165572373164391,"['SFFH', 'HHFF', 'FFFF', 'HHHG']"
1,9,0,1.0,0.7539540549517295,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,19,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'HFFG']"
1,69,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'HFFF', 'FFHG']"
1,45,0,1.0,0.985089730404757,"['SFFH', 'HFHF', 'HFFH', 'HFFG']"
1,66,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'HHFG']"
1,13,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'FHFF', 'HHFG']"
1,92,0,1.0,0.9165572373164391,"['SFHH', 'FHHH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,67,0,1.0,0.8152123778407558,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'FFFH', 'FFFG']"
1,95,0,1.0,0.9220814271464737,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,98,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,67,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FFFH', 'FFFG']"
1,87,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,59,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,36,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'FHFF', 'HHHG']"
1,17,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,89,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHFG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,6,0,1.0,0.8300415167526705,"['SFFF', 'FFHF', 'FHFF', 'FFHG']"
1,87,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,29,0,0.0,0.0,"['SFFF', 'HFFH', 'HFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HHFH', 'HHFF', 'FFHG']"
1,8,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,6,0,1.0,0.9416796087056153,"['SFFF', 'FHFF', 'FHHF', 'HHHG']"
1,32,0,1.0,0.9110661429076764,"['SFFF', 'HHFH', 'HFFF', 'HHHG']"
1,95,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFH', 'FFFG']"
1,49,0,1.0,0.9733217421754432,"['SFHH', 'HFFH', 'FHFF', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,20,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFHG']"
1,92,0,1.0,0.9473552137914398,"['SFHH', 'FHHF', 'FFFF', 'HHHG']"
1,56,0,1.0,0.9388545698794984,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,88,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'HFFF', 'HHHG']"
1,19,0,0.0,0.0,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'HFFF', 'FHFG']"
1,45,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HFFG']"
1,83,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFH', 'HFFG']"
1,91,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFFF', 'FFFG']"
1,8,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,26,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'FFFF', 'FHFG']"
1,44,0,1.0,0.9276389118674717,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFHF', 'FHHG']"
1,79,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HHFF', 'FFFG']"
1,18,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FHFG']"
