Temperature,Simulations,Return,Discounted Return,Map
1,76,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'HFFF', 'FFHG']"
1,41,0,1.0,0.8921050870283477,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,24,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9821344612135428,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'FFFF', 'FHFG']"
1,69,0,1.0,0.9248559951318693,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,72,0,1.0,0.9645880999032158,"['SFFF', 'HFFF', 'FFHH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,52,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFH', 'HHFG']"
1,70,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,13,0,1.0,0.8657003616774767,"['SHFF', 'FFFF', 'FHFF', 'FHFG']"
1,58,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,18,0,1.0,0.9248559951318693,"['SHHF', 'FHFF', 'FFFF', 'HFFG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,72,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,36,0,1.0,0.9193151828650342,"['SFFF', 'FFFF', 'FFHH', 'HFFG']"
1,66,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,43,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FHFF', 'FFHG']"
1,17,0,1.0,0.8275513922024125,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,22,0,1.0,0.7958514863018556,"['SFFF', 'HHFF', 'FHFH', 'HFFG']"
1,60,0,1.0,0.8127667407072335,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,38,0,1.0,0.8250687380258053,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,16,0,1.0,0.9332298921513504,"['SHFH', 'FFFH', 'FFHH', 'FFFG']"
1,99,0,1.0,0.985089730404757,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,73,0,1.0,0.9704017769489168,"['SFHF', 'FHHH', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,66,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HFHG']"
1,68,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,58,0,1.0,0.8788035596734672,"['SFFF', 'FFFH', 'HFHH', 'HFFG']"
1,97,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FHFF', 'HHHG']"
1,76,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,36,0,1.0,0.9220814271464737,"['SFFF', 'FFHF', 'FHHF', 'HHFG']"
1,66,0,1.0,0.7427123967299725,"['SFFF', 'FFHH', 'HFFF', 'FHHG']"
1,32,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'HFFH', 'FFFG']"
1,50,0,1.0,0.9276389118674717,"['SFHF', 'FFFH', 'HFFH', 'HFFG']"
1,26,0,1.0,0.9704017769489168,"['SFFF', 'HHFF', 'FHHF', 'HFFG']"
1,19,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,87,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,96,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFF', 'HHHG']"
1,15,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFFF', 'HFHG']"
1,13,0,0.0,0.0,"['SHHH', 'FFFF', 'HFFF', 'HFHG']"
1,62,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HFFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'FFHG']"
1,45,0,1.0,0.7427123967299725,"['SHHH', 'FFFF', 'HFFF', 'FHHG']"
1,8,0,0.0,0.0,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,17,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,29,0,1.0,0.9388545698794984,"['SFFH', 'FFFF', 'HFFF', 'HFFG']"
1,53,0,1.0,0.837556937769312,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,97,0,1.0,0.9821344612135428,"['SHFH', 'FFHF', 'FHFH', 'FFFG']"
1,69,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,80,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFH', 'HFFG']"
1,87,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'FHFF', 'FFHG']"
1,35,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'HFHF', 'FFFG']"
1,34,0,1.0,0.9416796087056153,"['SFHH', 'HFHH', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FHHF', 'FFFG']"
1,1,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'FFFG']"
1,96,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,7,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FFFF', 'HHHG']"
1,72,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,28,0,1.0,0.9304302024748964,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,59,0,1.0,0.9056079456455165,"['SFHF', 'FFFF', 'HHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9388545698794984,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,54,0,1.0,0.9616943356035061,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,35,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFF', 'HHHG']"
1,4,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'HFHG']"
1,4,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,26,0,0.0,0.0,"['SHHH', 'FHHH', 'FHFF', 'FFFG']"
1,4,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,54,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFFF', 'FFFG']"
1,77,0,1.0,0.9138075656044898,"['SHHF', 'FFFF', 'HFHF', 'FHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FHFG']"
1,39,0,1.0,0.9530650263643888,"['SFHH', 'HFFF', 'FFFF', 'HHHG']"
1,36,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFF', 'FFFG']"
1,39,0,1.0,0.9193151828650342,"['SFFF', 'FFFH', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFHF', 'FFFG']"
1,25,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,66,0,1.0,0.9473552137914398,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,89,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,71,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FHHG']"
1,10,0,1.0,0.9193151828650342,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,34,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,43,0,1.0,0.9001824484431542,"['SFHF', 'FFFF', 'HFHF', 'HHHG']"
1,15,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HHFG']"
1,55,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,48,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FHFF', 'FFHG']"
1,97,0,1.0,0.9791880578299021,"['SHFH', 'FHFF', 'FFFF', 'HFFG']"
1,35,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHH', 'HFFG']"
1,85,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FHHF', 'FFFG']"
1,99,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,97,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,27,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9416796087056153,"['SHFH', 'FFFH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,63,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,38,0,1.0,0.9588092525966956,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,53,0,1.0,0.8921050870283477,"['SHFF', 'FFFF', 'HHHF', 'HFFG']"
1,59,0,1.0,0.9165572373164391,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,59,0,1.0,0.9530650263643888,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,97,0,1.0,0.8947894553945313,"['SFHF', 'HFHF', 'FFFH', 'FHFG']"
1,64,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'FFFG']"
1,43,0,1.0,0.7449472384453084,"['SFHF', 'HFFH', 'HFHH', 'FFFG']"
1,65,0,1.0,0.9138075656044898,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HFFH', 'HHFG']"
1,67,0,1.0,0.9110661429076764,"['SHHF', 'FHHH', 'FHHH', 'FFFG']"
1,95,0,1.0,0.837556937769312,"['SHFF', 'FFHF', 'HFHF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFFH', 'HHFH', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,59,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'FHHG']"
1,86,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'FFFH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,24,0,1.0,0.9645880999032158,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,54,0,1.0,0.9588092525966956,"['SFHF', 'FHHF', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,64,0,1.0,0.9276389118674717,"['SFFH', 'HFHH', 'HFFF', 'HHHG']"
1,97,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,45,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHHG']"
1,51,0,1.0,0.985089730404757,"['SHHH', 'FFFF', 'FFFF', 'FHFG']"
1,81,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FFHG']"
1,96,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,10,0,1.0,0.9588092525966956,"['SHFF', 'FFFH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9821344612135428,"['SFHH', 'FHFH', 'FHFH', 'FFFG']"
1,100,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'HHHF', 'FFFG']"
1,88,0,1.0,0.9733217421754432,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,98,0,1.0,0.9220814271464737,"['SHFF', 'FFFF', 'HHHF', 'FFHG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,83,0,1.0,0.8709180316048211,"['SFFF', 'FFHF', 'FHFH', 'FFFG']"
1,42,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,90,0,1.0,0.9704017769489168,"['SFHF', 'FFHH', 'FFFF', 'HHFG']"
1,71,0,1.0,0.9821344612135428,"['SHHF', 'FHFH', 'FFFH', 'FHFG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,9,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'FFFG']"
1,9,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FFFF', 'FFFG']"
1,46,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FHFG']"
1,47,0,1.0,0.8078974551636565,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HFHF', 'HHHG']"
1,39,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'HFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FFFH', 'HFHF', 'FFFG']"
1,41,0,1.0,0.8201257512162927,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,25,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'HFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHHF', 'FHFG']"
1,53,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,44,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FHFF', 'FFHG']"
1,91,0,1.0,0.9762504936564125,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HHFG']"
1,63,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFHG']"
1,59,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,88,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFH', 'HFFG']"
1,97,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9083329444789534,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,21,0,1.0,0.9083329444789534,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,78,0,1.0,0.9193151828650342,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,28,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,83,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,73,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,59,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHF', 'FHHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'HHFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFF', 'HHHG']"
1,82,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'HFFH', 'HHFG']"
1,13,0,1.0,0.7562227231210928,"['SFFF', 'FFFH', 'HHFH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,93,0,1.0,0.9588092525966956,"['SHHF', 'FHFH', 'FHHF', 'FFFG']"
1,87,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFFH', 'FFFG']"
1,62,0,1.0,0.7792882711929549,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,42,0,0.0,0.0,"['SFHH', 'FFFF', 'FHHF', 'HHHG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,43,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,83,0,1.0,0.8275513922024125,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,52,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,50,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'HHFF', 'FFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,26,0,1.0,0.9276389118674717,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,19,0,1.0,0.9588092525966956,"['SFFF', 'FHFF', 'HHHF', 'FFHG']"
1,74,0,1.0,0.9001824484431542,"['SHFH', 'FHHF', 'FFHF', 'HFFG']"
1,43,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,65,0,1.0,0.9559328248389055,"['SFFH', 'HHFH', 'HHFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,86,0,1.0,0.9821344612135428,"['SFHF', 'FFFH', 'HHFH', 'HFFG']"
1,68,0,1.0,0.9445131481500655,"['SFFH', 'HFFF', 'HHFF', 'FFFG']"
1,56,0,1.0,0.884100203995605,"['SFHH', 'FHHF', 'FFFF', 'HHFG']"
1,90,0,1.0,0.8502341582884777,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,64,0,1.0,0.8476834558136123,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,32,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,11,0,0.0,0.0,"['SFHH', 'FHFF', 'FHFF', 'FFFG']"
1,46,0,1.0,0.8275513922024125,"['SFFH', 'FHFF', 'HHHF', 'FFHG']"
1,68,0,1.0,0.9220814271464737,"['SFFH', 'HHFH', 'HHFH', 'FHFG']"
1,61,0,1.0,0.9332298921513504,"['SFFH', 'FHFF', 'FHFF', 'FFHG']"
1,23,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFFF', 'FFFG']"
1,45,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,39,0,1.0,0.8947894553945313,"['SHHH', 'FFFH', 'FFFF', 'FFHG']"
1,97,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,37,0,1.0,0.9645880999032158,"['SHHH', 'FHHH', 'FFFH', 'FFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FHFF', 'HFHG']"
1,37,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,38,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,40,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,68,0,1.0,0.9001824484431542,"['SFFH', 'FHHF', 'FFFF', 'HHFG']"
1,78,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFFG']"
1,32,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,44,0,0.0,0.0,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HFHF', 'HFHG']"
1,18,0,0.0,0.0,"['SFFH', 'FFHH', 'HFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'FFFG']"
1,72,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,25,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'HHFF', 'FHFG']"
1,27,0,1.0,0.8426049842298329,"['SFFH', 'FHFF', 'HFHF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'HFFF', 'HFHF', 'HFHG']"
1,87,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,28,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFH', 'FHFG']"
1,46,0,1.0,0.9138075656044898,"['SFFF', 'HFFF', 'HHFH', 'HHFG']"
1,3,0,1.0,0.9056079456455165,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,69,0,1.0,0.9674905716180701,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,64,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HHHF', 'HFFG']"
1,95,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHH', 'FFFG']"
1,86,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFFH', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFHF', 'FFHG']"
1,73,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,61,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,98,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FFFH', 'HFFG']"
1,66,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'HFHG']"
1,15,0,1.0,0.8867604854519608,"['SFFF', 'HHFH', 'FFFF', 'FHHG']"
1,78,0,1.0,0.9304302024748964,"['SFFH', 'HFHF', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9138075656044898,"['SFFH', 'FHFF', 'HFHF', 'HFHG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,46,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,27,0,1.0,0.8894287717672626,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHF', 'HFFG']"
1,79,0,1.0,0.9616943356035061,"['SFFH', 'FFFH', 'FFFH', 'FFFG']"
1,13,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,24,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFH', 'FFFG']"
1,65,0,1.0,0.835044266956004,"['SHHF', 'FFFH', 'FHFF', 'HFHG']"
1,53,0,1.0,0.9645880999032158,"['SHHF', 'FHHH', 'FFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'HFHG']"
1,54,0,1.0,0.857932408958235,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FFFF', 'FHFG']"
1,25,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,81,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HFHG']"
1,74,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,42,0,1.0,0.9388545698794984,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,44,0,1.0,0.9220814271464737,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'HFFG']"
1,88,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'HFFH', 'HHFG']"
1,12,0,0.0,0.0,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,47,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9674905716180701,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,97,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,52,0,0.0,0.0,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,62,0,1.0,0.9821344612135428,"['SFHF', 'HFHF', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,70,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,71,0,1.0,0.9559328248389055,"['SHHF', 'FFFF', 'FHFF', 'FHFG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'HHFG']"
1,84,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
