Temperature,Simulations,Return,Discounted Return,Map
1,80,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'HHHF', 'HFHG']"
1,96,0,1.0,0.8947894553945313,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,5,0,1.0,0.8176653739626438,"['SFFF', 'HHFF', 'HHHF', 'FFFG']"
1,93,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'FHFF', 'HFFG']"
1,86,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'HHFF', 'HFFG']"
1,51,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HHFF', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,77,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HHFF', 'FHHG']"
1,67,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HFFH', 'FFFG']"
1,66,0,1.0,0.8947894553945313,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,27,0,1.0,0.9588092525966956,"['SFFF', 'HFFH', 'HFFH', 'HHFG']"
1,88,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'HHFG']"
1,85,0,1.0,0.9733217421754432,"['SHFH', 'FHHH', 'FFFF', 'FFFG']"
1,22,0,1.0,0.8814479033836181,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFH', 'FFFF', 'HHHG']"
1,19,0,1.0,0.8476834558136123,"['SFFF', 'FHFF', 'HFFH', 'FHFG']"
1,98,0,1.0,0.9733217421754432,"['SHFF', 'FFHF', 'HFFF', 'FHFG']"
1,80,0,1.0,0.9001824484431542,"['SHHH', 'FHFF', 'FFFF', 'HFHG']"
1,93,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHFF', 'FHFG']"
1,26,0,1.0,0.9645880999032158,"['SHHF', 'FHFH', 'FFFF', 'FFFG']"
1,35,0,1.0,0.8735386475474635,"['SFFH', 'HFHH', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,61,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FFFF', 'FFFG']"
1,30,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'FHFG']"
1,16,0,0.0,0.0,"['SFFH', 'HFFF', 'FHFH', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,72,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9588092525966956,"['SFFH', 'FFHF', 'HFHH', 'FFFG']"
1,2,0,1.0,0.7910835400474212,"['SFFF', 'FFHF', 'HHFF', 'FFFG']"
1,41,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HFFG']"
1,73,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'HFFF', 'HHFG']"
1,19,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,69,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,53,0,1.0,0.9473552137914398,"['SHHF', 'FHHF', 'FFFH', 'FHFG']"
1,67,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HHFG']"
1,15,0,1.0,0.8527925358961662,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,96,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFHH', 'FFFG']"
1,8,0,1.0,0.8814479033836181,"['SFFH', 'FFFF', 'HFHF', 'FFHG']"
1,25,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'FFFF', 'HFHG']"
1,70,0,1.0,0.9332298921513504,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,67,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,79,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,85,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHFF', 'FHHG']"
1,99,0,1.0,0.9193151828650342,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,13,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9083329444789534,"['SFFF', 'FFFH', 'HHFF', 'FFHG']"
1,50,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,29,0,0.0,0.0,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,90,0,1.0,0.8867604854519608,"['SHHF', 'FFFF', 'FHHF', 'FHHG']"
1,39,0,1.0,0.78398512608332,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,66,0,1.0,0.9674905716180701,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,95,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HHFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,52,0,1.0,0.9530650263643888,"['SFHH', 'FFHF', 'HFHH', 'FFFG']"
1,42,0,1.0,0.9304302024748964,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,46,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,17,0,1.0,0.8502341582884777,"['SFFF', 'HFHF', 'HHHF', 'HHFG']"
1,40,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,56,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,5,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFF', 'FFFG']"
1,11,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFFG']"
1,86,0,1.0,0.9332298921513504,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,7,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,93,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFH', 'FHFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,81,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFH', 'FFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'HHFG']"
1,34,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,52,0,1.0,0.835044266956004,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9733217421754432,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,24,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,64,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHHG']"
1,20,0,1.0,0.747188804859888,"['SHFF', 'FFFF', 'HHFF', 'HFHG']"
1,92,0,1.0,0.9220814271464737,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,84,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HHFG']"
1,96,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HHFF', 'HHHG']"
1,36,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,18,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFFF', 'HFFG']"
1,29,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'HHFF', 'HHHG']"
1,58,0,1.0,0.8553586117313603,"['SHHF', 'FFFF', 'HFFH', 'HHFG']"
1,56,0,1.0,0.8761671489944468,"['SHFH', 'FHFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9502058312852957,"['SFFF', 'HHHF', 'FFHF', 'FFFG']"
1,9,0,1.0,0.8761671489944468,"['SFFF', 'FHHF', 'FHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,80,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFF', 'HHFG']"
1,97,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'HFFF', 'FHHG']"
1,39,0,1.0,0.9821344612135428,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'FHHG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,16,0,0.0,0.0,"['SFFF', 'HHFH', 'FFFH', 'FHFG']"
1,99,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FHFH', 'HHFG']"
1,25,0,1.0,0.9165572373164391,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,83,0,1.0,0.9588092525966956,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,82,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,24,0,0.0,0.0,"['SFHH', 'HFHF', 'HFHH', 'HFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'HHFF', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,24,0,1.0,0.8275513922024125,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,75,0,1.0,0.9502058312852957,"['SHFF', 'FFFF', 'FHHF', 'HHFG']"
1,37,0,1.0,0.9332298921513504,"['SHFF', 'FHHH', 'FFHH', 'FFFG']"
1,82,0,1.0,0.9502058312852957,"['SHHF', 'FFHF', 'FFFF', 'HHHG']"
1,15,0,1.0,0.8127667407072335,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,87,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'HHFF', 'FHFG']"
1,44,0,1.0,0.8054737627981655,"['SFHF', 'HFHF', 'HFHF', 'HFFG']"
1,67,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFFF', 'FFFG']"
1,51,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,27,0,1.0,0.8426049842298329,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9445131481500655,"['SFHH', 'FFFF', 'FFHF', 'HFHG']"
1,64,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SHFH', 'FHFH', 'FFFH', 'FFFG']"
1,30,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFFF', 'FHFG']"
1,57,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFHF', 'FHFH', 'FFFG']"
1,44,0,1.0,0.7887102894272789,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,99,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'HFFF', 'FFFG']"
1,51,0,1.0,0.9138075656044898,"['SFFH', 'HHFF', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FFHG']"
1,44,0,1.0,0.8225935318117279,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9332298921513504,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,81,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,4,0,0.0,0.0,"['SHFH', 'FHFF', 'FFFF', 'HHHG']"
1,56,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'FFFG']"
1,46,0,1.0,0.9733217421754432,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,93,0,1.0,0.9791880578299021,"['SFFH', 'HFHF', 'HFFF', 'HHFG']"
1,12,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,15,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'FHFG']"
1,69,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHF', 'HFFG']"
1,54,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'HFHF', 'HFHG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,76,0,1.0,0.9388545698794984,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,84,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,75,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FFHF', 'HFFG']"
1,4,0,1.0,0.884100203995605,"['SFFF', 'HFHF', 'HHHF', 'FFFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,100,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,27,0,1.0,0.9416796087056153,"['SFFF', 'HHHF', 'HHFF', 'HFHG']"
1,14,0,1.0,0.8947894553945313,"['SFHH', 'HFFF', 'HHFF', 'HHFG']"
1,70,0,1.0,0.9502058312852957,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,59,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,49,0,1.0,0.7863441585589971,"['SHFH', 'FHFF', 'FFFF', 'FHHG']"
1,54,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,31,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,43,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,78,0,1.0,0.9762504936564125,"['SFFF', 'FFHH', 'HFFF', 'HFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,45,0,1.0,0.8527925358961662,"['SFHF', 'FHHH', 'FHHH', 'FFFG']"
1,36,0,1.0,0.9138075656044898,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,22,0,1.0,0.7863441585589971,"['SFFF', 'FHFF', 'HFFH', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,95,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFFF', 'FFHG']"
1,23,0,1.0,0.860513950810667,"['SFFH', 'HFFH', 'HHFH', 'HHFG']"
1,41,0,1.0,0.9416796087056153,"['SFFH', 'HFFH', 'FHFH', 'HFFG']"
1,56,0,1.0,0.93603800616986,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFH', 'HFHH', 'HFFF', 'FHFG']"
1,54,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'HFFF', 'HFHG']"
1,9,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,65,0,1.0,0.8921050870283477,"['SFFH', 'FHFH', 'HHFF', 'HHHG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,79,0,1.0,0.9645880999032158,"['SFHH', 'FFFH', 'HFHF', 'HFFG']"
1,55,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9193151828650342,"['SFFH', 'FFHF', 'HFHF', 'FFFG']"
1,82,0,1.0,0.90289112180858,"['SFFF', 'HHFH', 'HHFF', 'HFHG']"
1,75,0,1.0,0.8451404054461714,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,63,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'FFFG']"
1,87,0,1.0,0.79346393184295,"['SHHF', 'FHFH', 'FFFH', 'HHFG']"
1,31,0,1.0,0.93603800616986,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,4,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HHHG']"
1,58,0,1.0,0.9674905716180701,"['SHFF', 'FHFH', 'FFFF', 'FFFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,72,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HFFF', 'FFHG']"
1,68,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HHFF', 'FFHG']"
1,100,0,1.0,0.9791880578299021,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,77,0,1.0,0.9304302024748964,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,96,0,1.0,0.93603800616986,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,74,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,48,0,1.0,0.90289112180858,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,51,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHH', 'FFFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,51,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'FFFG']"
1,60,0,1.0,0.9473552137914398,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,82,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9276389118674717,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,27,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'FFFH', 'FFFG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,90,0,1.0,0.9645880999032158,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,40,0,0.0,0.0,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.835044266956004,"['SFFH', 'FHHH', 'FFFF', 'HHHG']"
1,58,0,1.0,0.90289112180858,"['SFHH', 'FFFF', 'HHHF', 'HFFG']"
1,20,0,1.0,0.7653658663581259,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,34,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FHHF', 'HFHG']"
1,61,0,1.0,0.8709180316048211,"['SFFH', 'HHFF', 'HHHF', 'FHHG']"
1,74,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHHG']"
1,77,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,78,0,1.0,0.90289112180858,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,86,0,1.0,0.9791880578299021,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,71,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,77,0,1.0,0.9762504936564125,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,45,0,1.0,0.8814479033836181,"['SFFH', 'HHFF', 'FHHF', 'FHFG']"
1,86,0,1.0,0.884100203995605,"['SFHF', 'HFHF', 'HFFH', 'FHFG']"
1,54,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'FFFF', 'HHHG']"
1,43,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHH', 'HFFF', 'HHHF', 'FHFG']"
1,12,0,0.0,0.0,"['SHFF', 'FHHH', 'FFHF', 'FFFG']"
1,54,0,1.0,0.857932408958235,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HFFG']"
1,41,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,88,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,97,0,1.0,0.798246224976786,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,65,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'HHHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HHFG']"
1,36,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,35,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'FFFF', 'FFHG']"
1,35,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'HFFG']"
1,43,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFH', 'FHFG']"
1,83,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'HFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFH', 'FFHH', 'FHHH', 'FFFG']"
1,21,0,1.0,0.837556937769312,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,52,0,1.0,0.8735386475474635,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,16,0,1.0,0.9645880999032158,"['SFHH', 'FHFF', 'FFFH', 'FFFG']"
1,35,0,1.0,0.9502058312852957,"['SHHH', 'FFFF', 'HFFH', 'HFFG']"
1,32,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'FFFF', 'FHHG']"
1,28,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FHHF', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFFF', 'HFFG']"
1,46,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'HFFF', 'FHHG']"
1,54,0,1.0,0.9388545698794984,"['SFFF', 'FFHF', 'FHHF', 'FFFG']"
1,52,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FHFF', 'HHFG']"
1,97,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'HFHG']"
1,52,0,1.0,0.9733217421754432,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,27,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FHHG']"
1,35,0,1.0,0.9220814271464737,"['SFFF', 'HFFH', 'HHFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,53,0,1.0,0.9165572373164391,"['SHHH', 'FFFH', 'FFFF', 'HFHG']"
1,39,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHH', 'FFFG']"
1,38,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FFHG']"
1,11,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,31,0,1.0,0.8709180316048211,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'FFFF', 'HFFG']"
1,64,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,28,0,1.0,0.8502341582884777,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,40,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,75,0,1.0,0.9530650263643888,"['SFFH', 'FFFF', 'FHFF', 'FFHG']"
1,94,0,1.0,0.9165572373164391,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,47,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9502058312852957,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,61,0,1.0,0.9559328248389055,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,20,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FFFH', 'FFFG']"
1,59,0,1.0,0.9165572373164391,"['SFFH', 'FHFH', 'FFFF', 'FHHG']"
1,52,0,1.0,0.8275513922024125,"['SFHF', 'HFHH', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HHFH', 'HFFG']"
1,25,0,1.0,0.8103284404851119,"['SFFH', 'HHFF', 'FFHF', 'FHHG']"
1,20,0,1.0,0.857932408958235,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,75,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,61,0,1.0,0.9138075656044898,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,32,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,46,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHH', 'HFFG']"
1,38,0,1.0,0.8974819010978248,"['SFFH', 'FFFH', 'HHFF', 'FHHG']"
1,90,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HHHF', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,10,0,1.0,0.837556937769312,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,83,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFHF', 'HHHG']"
