Temperature,Simulations,Return,Discounted Return,Map
1,77,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FFFF', 'FFHG']"
1,55,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,8,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'FFHH', 'FFFG']"
1,35,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,35,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,53,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,87,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,82,0,1.0,0.8974819010978248,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFH', 'FFHH', 'HFFG']"
1,40,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,36,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,43,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,67,0,1.0,0.9588092525966956,"['SHHH', 'FFFH', 'FHHF', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FHFF', 'FFFG']"
1,80,0,1.0,0.8761671489944468,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,92,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HHFF', 'FFFG']"
1,81,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'HHFH', 'FHFG']"
1,38,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,67,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FHHG']"
1,18,0,0.0,0.0,"['SFFH', 'FHHH', 'FHHF', 'FFFG']"
1,7,0,1.0,0.835044266956004,"['SFFF', 'HFFF', 'FHHF', 'HHHG']"
1,49,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FHHF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,40,0,1.0,0.8176653739626438,"['SFHF', 'HFHF', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFF', 'HFHG']"
1,49,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FFHG']"
1,57,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HFFH', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'HFFG']"
1,44,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,46,0,1.0,0.9733217421754432,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9616943356035061,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,60,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'FHHG']"
1,15,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,41,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,77,0,1.0,0.9220814271464737,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,66,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,79,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'HHFG']"
1,31,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,24,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FHFF', 'FFFG']"
1,87,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,86,0,1.0,0.9276389118674717,"['SFHH', 'HFHH', 'FFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'FFFG']"
1,46,0,1.0,0.7887102894272789,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,40,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFFF', 'FHFG']"
1,76,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,47,0,1.0,0.9559328248389055,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,31,0,1.0,0.93603800616986,"['SFHF', 'HFHF', 'FFFH', 'HFFG']"
1,84,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'HFFH', 'HHFG']"
1,34,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,35,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,99,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'FHFF', 'HHHG']"
1,68,0,1.0,0.9530650263643888,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,54,0,1.0,0.8814479033836181,"['SHFF', 'FFFH', 'FHFF', 'HFFG']"
1,27,0,1.0,0.9473552137914398,"['SFFH', 'FFFF', 'FHFH', 'HFFG']"
1,86,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFFF', 'FFHG']"
1,59,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,50,0,1.0,0.9248559951318693,"['SHHH', 'FFFF', 'HHFF', 'FHHG']"
1,39,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFHF', 'FHHG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'HHHF', 'FFFG']"
1,51,0,1.0,0.9559328248389055,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,47,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,98,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'HFFG']"
1,91,0,1.0,0.9056079456455165,"['SFFF', 'HHFH', 'FFFF', 'FHFG']"
1,58,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,44,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFH', 'FHFG']"
1,69,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,37,0,1.0,0.7722956964947572,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,36,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFHH', 'FFFF', 'HHFH', 'FFFG']"
1,41,0,1.0,0.9416796087056153,"['SHFF', 'FHFF', 'FHHF', 'FFFG']"
1,73,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9473552137914398,"['SHFF', 'FFFF', 'HHFF', 'FHHG']"
1,42,0,0.0,0.0,"['SFHF', 'FHFF', 'FFHF', 'HFFG']"
1,28,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'FHFF', 'HHFG']"
1,5,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFFG']"
1,68,0,0.0,0.0,"['SHHF', 'FHFF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9110661429076764,"['SHHH', 'FHHF', 'FFFF', 'FHFG']"
1,70,0,1.0,0.9473552137914398,"['SFHF', 'FFHH', 'HFFF', 'FHFG']"
1,31,0,1.0,0.9416796087056153,"['SFFH', 'HFFF', 'FHHF', 'FHFG']"
1,19,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFFF', 'FFHG']"
1,67,0,1.0,0.9332298921513504,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,40,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,89,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFHF', 'HFHG']"
1,46,0,1.0,0.985089730404757,"['SFHF', 'FHFF', 'FFFF', 'FFFG']"
1,23,0,1.0,0.8300415167526705,"['SFFF', 'HFFH', 'HHFH', 'FFFG']"
1,68,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HHHG']"
1,42,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HHFH', 'HFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,65,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'FFFG']"
1,67,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HHFF', 'FHFG']"
1,85,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,87,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,19,0,1.0,0.90289112180858,"['SFFF', 'HHFH', 'HHFF', 'HHFG']"
1,31,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'HFHG']"
1,19,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFF', 'HHFG']"
1,99,0,1.0,0.9001824484431542,"['SFFH', 'HHFH', 'HHFF', 'HFHG']"
1,55,0,1.0,0.9530650263643888,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,30,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,77,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,28,0,1.0,0.9110661429076764,"['SFHH', 'HFFH', 'HFFF', 'HFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,88,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,8,0,1.0,0.8103284404851119,"['SFFF', 'HFFH', 'HHFF', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SHHH', 'FFHF', 'FHFF', 'FFFG']"
1,92,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HFHF', 'FFFG']"
1,10,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'FFFG']"
1,20,0,1.0,0.93603800616986,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,59,0,1.0,0.9416796087056153,"['SFFF', 'HHFH', 'FFFF', 'HFFG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFH', 'HFFG']"
1,87,0,1.0,0.9674905716180701,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,86,0,1.0,0.9416796087056153,"['SHFF', 'FFFF', 'HHHF', 'HHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,12,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,61,0,1.0,0.8451404054461714,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,20,0,1.0,0.7653658663581259,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,72,0,1.0,0.9276389118674717,"['SHFH', 'FFFH', 'HFFF', 'HFHG']"
1,66,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HFHF', 'HHFG']"
1,90,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HFHF', 'FFFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFFG']"
1,50,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,25,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,37,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'FHHF', 'HHFG']"
1,72,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HHFF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'HFFH', 'FFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,30,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'FHHF', 'FFHG']"
1,71,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,78,0,1.0,0.9616943356035061,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,70,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'HHHF', 'HFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHF', 'FFFG']"
1,3,0,1.0,0.9304302024748964,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,39,0,1.0,0.8788035596734672,"['SFFH', 'FHFF', 'HHFH', 'HFFG']"
1,47,0,1.0,0.9502058312852957,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,26,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFHG']"
1,1,0,0.0,0.0,"['SFFH', 'HFFH', 'FHFF', 'HHHG']"
1,26,0,1.0,0.9083329444789534,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,18,0,1.0,0.8974819010978248,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHF', 'FFHF', 'FFFG']"
1,27,0,1.0,0.9220814271464737,"['SFHH', 'HFFF', 'HHHF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,44,0,1.0,0.9473552137914398,"['SFFH', 'HHFF', 'HHHF', 'HFHG']"
1,50,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FHFG']"
1,4,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,74,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HFHF', 'FHHG']"
1,56,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,73,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SFHH', 'HFFF', 'FFHF', 'FFHG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,64,0,1.0,0.9445131481500655,"['SFFH', 'HFHF', 'FFFF', 'HFFG']"
1,98,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FHHH', 'FFFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,90,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HHFH', 'HFFG']"
1,59,0,1.0,0.835044266956004,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,85,0,1.0,0.9588092525966956,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,66,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FHFF', 'HHHG']"
1,66,0,1.0,0.9502058312852957,"['SHFH', 'FHHF', 'FHFF', 'FFFG']"
1,77,0,1.0,0.9445131481500655,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,30,0,1.0,0.9473552137914398,"['SFFF', 'FFHF', 'FFHF', 'FHHG']"
1,55,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'HHHF', 'FFFG']"
1,20,0,1.0,0.8176653739626438,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,41,0,1.0,0.7449472384453084,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,37,0,1.0,0.9473552137914398,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,71,0,1.0,0.9645880999032158,"['SFHH', 'FFHH', 'FFFH', 'FFFG']"
1,75,0,1.0,0.8250687380258053,"['SFHF', 'FFHH', 'HFFH', 'FHFG']"
1,84,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,92,0,1.0,0.9388545698794984,"['SHHF', 'FFFF', 'FHFF', 'FFHG']"
1,60,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HFFF', 'HFHG']"
1,27,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FHFF', 'HFFG']"
1,95,0,1.0,0.798246224976786,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,51,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'FFHF', 'HHFG']"
1,9,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,38,0,1.0,0.9502058312852957,"['SHHH', 'FFHH', 'FFFF', 'FFHG']"
1,29,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFFF', 'HFFG']"
1,52,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HFFG']"
1,38,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,70,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9588092525966956,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,49,0,1.0,0.8527925358961662,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,24,0,1.0,0.9220814271464737,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,54,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,70,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFHH', 'HFHF', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,40,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.9674905716180701,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,73,0,1.0,0.9762504936564125,"['SFHF', 'FFFH', 'HFFF', 'HHFG']"
1,38,0,1.0,0.9645880999032158,"['SHHH', 'FFFF', 'FHFF', 'HHFG']"
1,40,0,1.0,0.7816331707050701,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFHG']"
1,95,0,1.0,0.9588092525966956,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,52,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FFHF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHF', 'FHFF', 'FHHH', 'FFFG']"
1,92,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,21,0,1.0,0.8788035596734672,"['SFHF', 'FFFH', 'HHFH', 'FHFG']"
1,52,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,52,0,1.0,0.9791880578299021,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.93603800616986,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,79,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'FHFF', 'HFFG']"
1,14,0,1.0,0.767668872977057,"['SFFF', 'HFFH', 'HHFF', 'FHFG']"
1,32,0,1.0,0.8553586117313603,"['SFHH', 'HFFH', 'FFFF', 'FHHG']"
1,74,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HHHG']"
1,19,0,1.0,0.835044266956004,"['SFFH', 'FHFF', 'FFHF', 'HHFG']"
1,45,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFH', 'HHFG']"
1,79,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'HFHF', 'HHFG']"
1,33,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,41,0,1.0,0.9304302024748964,"['SFHH', 'HFFF', 'HFHF', 'HFFG']"
1,77,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,12,0,1.0,0.884100203995605,"['SFFH', 'FHFH', 'FHFF', 'FFFG']"
1,26,0,0.0,0.0,"['SHHH', 'FFHH', 'FHFH', 'FFFG']"
1,51,0,1.0,0.8947894553945313,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,45,0,1.0,0.9138075656044898,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9193151828650342,"['SHHF', 'FHHH', 'FFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHFG']"
1,23,0,1.0,0.8176653739626438,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,60,0,1.0,0.985089730404757,"['SFHH', 'FHFH', 'FHHF', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'FFHG']"
1,80,0,0.0,0.0,"['SHFH', 'FFHF', 'HFHH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'HFHG']"
1,57,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,15,0,1.0,0.9056079456455165,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,48,0,1.0,0.8867604854519608,"['SFHH', 'HFHH', 'FFFF', 'FHFG']"
1,94,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'HFFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,32,0,1.0,0.93603800616986,"['SFHH', 'FFFH', 'FFFF', 'HHFG']"
1,74,0,1.0,0.9445131481500655,"['SFHF', 'HFFH', 'HHFH', 'HHFG']"
1,30,0,1.0,0.8921050870283477,"['SFFF', 'HFHF', 'FHFF', 'FHFG']"
1,35,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,54,0,1.0,0.9110661429076764,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,23,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'HHFF', 'FFHG']"
1,91,0,1.0,0.9445131481500655,"['SHFH', 'FFFF', 'HHFF', 'FFHG']"
1,73,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,69,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'FFHF', 'FHFG']"
1,91,0,1.0,0.8476834558136123,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,43,0,1.0,0.884100203995605,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,38,0,1.0,0.8657003616774767,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'HFHF', 'FHFG']"
1,30,0,1.0,0.798246224976786,"['SFHH', 'FFHH', 'FFFH', 'HHFG']"
1,45,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFHH', 'HFFG']"
1,68,0,1.0,0.9588092525966956,"['SFFH', 'FHFF', 'FFHH', 'FFFG']"
1,32,0,1.0,0.9530650263643888,"['SFFH', 'HHFH', 'FFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,32,0,1.0,0.9388545698794984,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FFFF', 'FHHG']"
1,84,0,1.0,0.9674905716180701,"['SFFH', 'FHFF', 'HFFH', 'FHFG']"
1,95,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,40,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HHHF', 'HHHG']"
1,53,0,1.0,0.9530650263643888,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,46,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FHFF', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,43,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FHFF', 'FHHG']"
1,6,0,1.0,0.8894287717672626,"['SFFH', 'HFFF', 'HFFF', 'HHFG']"
1,63,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,5,0,0.0,0.0,"['SHHF', 'FFHF', 'HFHF', 'HFFG']"
1,17,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FFFG']"
1,38,0,1.0,0.9616943356035061,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,23,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,68,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHHF', 'FFFG']"
1,72,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9193151828650342,"['SFHF', 'HFHH', 'HFFH', 'HFFG']"
1,48,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,22,0,1.0,0.8225935318117279,"['SFHH', 'HFHF', 'HFFF', 'HFFG']"
1,69,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFHF', 'HFHG']"
1,74,0,1.0,0.9791880578299021,"['SHHF', 'FHHF', 'FFFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFHH', 'FFFF', 'HHFG']"
1,31,0,0.0,0.0,"['SFFH', 'HFFH', 'FFHH', 'HFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'HHHG']"
1,79,0,1.0,0.9445131481500655,"['SFFF', 'FHFF', 'HHFH', 'HFFG']"
1,57,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
